gvkey	year	gvkey	conm	year	Y	K	L	M	VA	w	i	naics_4digit
133944	2000	133944	OCLARO INC	2000	25.954666930614668	29.75995963285117	0.615	42.16243360058068	-16.20776666996601	28345.375960935697	47.93761264069461	3344
133944	2001	133944	OCLARO INC	2001	23.56698256871239	94.00304629662429	0.643	57.13066295075179	-33.56368038203941	31764.418883155668	65.62090024881249	3344
133944	2002	133944	OCLARO INC	2002	43.016915115470766	144.83959713317512	1.945	50.84369738163281	-7.826782266162036	34059.6277129837	18.10397621619214	3344
133944	2003	133944	OCLARO INC	2003	129.31501280539857	240.1721511813255	1.68	145.80765071750886	-16.492637912110297	37331.59884548152	22.971441148957247	3344
133944	2005	133944	OCLARO INC	2005	175.07802869357673	292.023883896391	2.309	143.22773624990165	31.850292443675077	43090.198546961474	16.94201318699927	3344
133944	2006	133944	OCLARO INC	2006	210.30704143515996	119.68534282443355	2.123	141.11239332534407	69.19464810981589	46689.000254203434	10.498614095736398	3344
133944	2007	133944	OCLARO INC	2007	192.04780031437608	115.74423595443791	1.985	136.24162926348882	55.80617105088726	50649.58430392213	6.525399659173902	3344
133944	2008	133944	OCLARO INC	2008	231.56367998741345	104.66625038365066	2.393	118.67015418502206	112.89352580239141	53492.76274386406	9.076276491102567	3344
133944	2009	133944	OCLARO INC	2009	210.923	118.54223332310265	2.585	72.67029500000001	138.252705	54873.0	9.231	3344
133944	2010	133944	OCLARO INC	2010	397.09571691585575	121.0403583552967	2.865	208.3405931980496	188.75512371780613	58192.89052542133	11.956768494299956	3344
133944	2011	133944	OCLARO INC	2011	480.24480383779945	137.38109957808655	3.085	281.18999577924416	199.05480805855527	60953.890816253	40.25430284277702	3344
133944	2012	133944	OCLARO INC	2012	396.46791397097394	198.2635386500938	2.79	264.2215936558222	132.2463203151518	62223.95935118233	19.25291991233147	3344
133944	2013	133944	OCLARO INC	2013	601.1900121052956	170.21707309477094	2.782	520.0673341677096	81.12267793758595	62682.861773938734	16.144836130194843	3344
133944	2014	133944	OCLARO INC	2014	399.16158614421533	156.674	1.294	374.5678298254751	24.59375631874023	64311.75515456021	8.082411800542767	3344
133945	2000	133945	DDI CORP	2000	328.39420634135075	129.0094813030593	3.2	164.0963410208189	164.29786532053188	28345.375960935697	30.84683132516464	3344
133945	2001	133945	DDI CORP	2001	267.3374040835637	199.69003796434237	2.3	158.79126809290767	108.54613599065601	31764.418883155668	39.76249717258539	3344
133945	2002	133945	DDI CORP	2002	192.18815169537345	227.03647290803255	1.9	126.74418784274349	65.44396385262995	34059.6277129837	11.930875524724694	3344
133945	2003	133945	DDI CORP	2003	197.66819789422334	214.68362202307156	1.8	132.39904061140697	65.26915728281635	37331.59884548152	6.331370714796677	3344
133945	2004	133945	DDI CORP	2004	159.5709473435376	86.25641839429628	1.2	109.30948018945182	50.261467154085786	40407.10191055915	4.748424603303723	3344
133945	2005	133945	DDI CORP	2005	161.4122974969619	52.49696578293935	1.4	93.96333307105203	67.44896442590988	43090.198546961474	7.089864214124694	3344
133945	2006	133945	DDI CORP	2006	179.86254857101355	54.36609941539496	1.3	102.821567345753	77.04098122526055	46689.000254203434	6.500773407248227	3344
133945	2007	133945	DDI CORP	2007	171.44291044069465	59.63889212272588	1.3	88.36836922144575	83.07454121924891	50649.58430392213	7.0934431550758745	3344
133945	2008	133945	DDI CORP	2008	187.6592983008181	67.32883888788933	1.23	98.89376179987413	88.765536500944	53492.76274386406	11.421105447753037	3344
133945	2009	133945	DDI CORP	2009	157.991	74.06127046414817	1.604	57.04870800000002	100.942292	54873.0	3.649	3344
133945	2010	133945	DDI CORP	2010	270.8883808444777	95.90737350111657	1.676	138.22548809355212	132.6628927509256	58192.89052542133	10.868084686374178	3344
133945	2011	133945	DDI CORP	2011	271.14958976312295	103.66293775863346	1.627	136.89592233809284	134.2536674250301	60953.890816253	13.771030748404565	3344
134932	2001	134932	ON SEMICONDUCTOR CORP	2001	897.881337137957	2011.2111859923157	9.376	570.1928352824635	327.68850185549337	31764.418883155668	133.34087310563223	3344
134932	2002	134932	ON SEMICONDUCTOR CORP	2002	837.6457866687264	1845.7815008025682	7.82	440.3811384876805	397.26464818104586	34059.6277129837	29.50706499348618	3344
134932	2003	134932	ON SEMICONDUCTOR CORP	2003	869.2223261108173	1537.9146338473606	10.055	327.748786536038	541.4735395747794	37331.59884548152	73.29554834094536	3344
134932	2004	134932	ON SEMICONDUCTOR CORP	2004	1069.5923071078203	1704.5301127925673	10.325	427.1405565358347	642.4517505719856	40407.10191055915	88.72113580407597	3344
134932	2005	134932	ON SEMICONDUCTOR CORP	2005	1102.1061190232642	1761.3559654871926	10.539	416.20925415934454	685.8968648639197	43090.198546961474	50.588969911204714	3344
134932	2006	134932	ON SEMICONDUCTOR CORP	2006	1390.674365399281	1663.0460129852597	11.691	497.3008524893779	893.3735129099031	46689.000254203434	207.83373301358912	3344
134932	2007	134932	ON SEMICONDUCTOR CORP	2007	1483.0596746396986	1905.0479295888595	11.658	553.3068556710795	929.7528189686192	50649.58430392213	142.72092834537042	3344
134932	2008	134932	ON SEMICONDUCTOR CORP	2008	2020.531780994336	1987.0553335458087	14.172	842.0618313404658	1178.4699496538701	53492.76274386406	94.38930122109949	3344
134932	2009	134932	ON SEMICONDUCTOR CORP	2009	1768.9	2301.262933097684	12.887	754.6516490000001	1014.248351	54873.0	55.3	3344
134932	2010	134932	ON SEMICONDUCTOR CORP	2010	2340.218908693629	2179.6082949308757	14.307	951.2771541869828	1388.9417545066465	58192.89052542133	186.4482060899176	3344
134932	2011	134932	ON SEMICONDUCTOR CORP	2011	3543.684822779728	2447.18389504637	19.442	1874.0559198674068	1669.6289029123213	60953.890816253	305.9369561013343	3344
134932	2012	134932	ON SEMICONDUCTOR CORP	2012	2977.5876078705655	2816.1558355802567	20.0	1314.1746294601069	1663.4129784104587	62223.95935118233	243.17580196779795	3344
134932	2013	134932	ON SEMICONDUCTOR CORP	2013	2854.6954184533943	2772.021547937811	22.0	1028.8023964381707	1825.8930220152238	62682.861773938734	145.66204902954536	3344
134932	2014	134932	ON SEMICONDUCTOR CORP	2014	3228.8634947867204	2531.3774954062724	24.5	1085.3303105501263	2143.5331842365936	64311.75515456021	188.58345487104697	3344
135044	2000	135044	PIXELWORKS INC	2000	34.70454320498862	3.9035103255286745	0.109	30.61915338678281	4.085389818205813	28345.375960935697	4.716457159697584	3344
135044	2001	135044	PIXELWORKS INC	2001	67.12893830299984	8.07258064516129	0.176	57.24045714623652	9.888481156763318	31764.418883155668	5.641257634019453	3344
135044	2002	135044	PIXELWORKS INC	2002	79.27782497875957	12.961472631853372	0.26	63.94746273267939	15.330362246080172	34059.6277129837	6.25995167522186	3344
135044	2003	135044	PIXELWORKS INC	2003	114.57457620228463	21.75525899117847	0.241	91.34700109760557	23.227575104679055	37331.59884548152	4.825840532658339	3344
135044	2004	135044	PIXELWORKS INC	2004	148.7678033213167	24.249240053892148	0.349	103.25589588592366	45.51190743539304	40407.10191055915	9.187735224893979	3344
135044	2005	135044	PIXELWORKS INC	2005	150.11584091763493	38.07302163480275	0.469	133.3083265577325	16.807514359902434	43090.198546961474	8.376813741572915	3344
135044	2006	135044	PIXELWORKS INC	2006	121.29770853760395	66.6329169647279	0.449	123.41148000871556	-2.1137714711116082	46689.000254203434	5.4553759589730815	3344
135044	2007	135044	PIXELWORKS INC	2007	100.35414654470391	71.50294471740474	0.246	90.161265458402	10.192881086301908	50649.58430392213	2.927452730666234	3344
135044	2008	135044	PIXELWORKS INC	2008	83.74370673379484	18.10725284959836	0.229	65.90760698552549	17.836099748269348	53492.76274386406	2.14412749510666	3344
135044	2009	135044	PIXELWORKS INC	2009	61.093	20.998266322007332	0.222	49.361194000000005	11.731805999999999	54873.0	1.481	3344
135044	2010	135044	PIXELWORKS INC	2010	70.3350395532806	18.73732045768076	0.243	57.608373965646294	12.726665587634297	58192.89052542133	1.7717021171593543	3344
135044	2011	135044	PIXELWORKS INC	2011	66.51190561978196	20.274821902292167	0.242	56.10123637262067	10.410669247161291	60953.890816253	2.5488300135370334	3344
135044	2012	135044	PIXELWORKS INC	2012	61.41550867593059	21.521754250002484	0.233	48.06725980477871	13.348248871151885	62223.95935118233	1.741036272379669	3344
135044	2013	135044	PIXELWORKS INC	2013	49.36293317466506	21.451	0.223	39.209107696095536	10.153825478569521	62682.861773938734	1.589893756804445	3344
135044	2014	135044	PIXELWORKS INC	2014	62.21520990982711	21.733	0.22	52.59569253392972	9.619517375897386	64311.75515456021	2.640906825188768	3344
135708	2000	135708	NEW FOCUS INC	2000	53.02583391071959	11.857333971550252	1.622	37.24330594872811	15.782527961991487	28345.375960935697	58.67744239030639	3344
135708	2001	135708	NEW FOCUS INC	2001	68.48248739595192	72.49123304169177	0.903	146.0975449827757	-77.61505758682378	31764.418883155668	59.37683781949785	3344
135708	2002	135708	NEW FOCUS INC	2002	25.788213485749594	121.4274193548387	0.253	58.07635668494632	-32.288143199196725	34059.6277129837	1.4074313264817557	3344
135805	2001	135805	MICROTUNE INC	2001	46.649762703845525	23.722838715527697	1.139	19.58196623150051	27.067796472345016	31764.418883155668	9.79416421624067	3344
135805	2004	135805	MICROTUNE INC	2004	47.415299669894544	33.7916416354012	0.164	51.79683402703318	-4.38153435713863	40407.10191055915	0.5488128938491741	3344
135805	2005	135805	MICROTUNE INC	2005	49.82558292024025	20.13646618610026	0.178	42.94849144525752	6.877091474982736	43090.198546961474	0.8308021209266884	3344
135805	2006	135805	MICROTUNE INC	2006	62.85361513599884	20.806691245253948	0.204	60.326916512328864	2.52669862366997	46689.000254203434	1.4616877926230445	3344
135805	2007	135805	MICROTUNE INC	2007	86.30286157983448	21.020131192038	0.206	76.88508796848664	9.417773611347842	50649.58430392213	1.4282236468392435	3344
135805	2008	135805	MICROTUNE INC	2008	106.21853366897419	22.192396313364057	0.22	87.0968376337319	19.121696035242287	53492.76274386406	2.4461732590141785	3344
135805	2009	135805	MICROTUNE INC	2009	74.57	24.3963133640553	0.276	69.339052	5.230947999999998	54873.0	0.821	3344
135945	2000	135945	CENTILLIUM COMMUNICATIONS	2000	37.26549869675674	9.734970445480322	0.273	59.37247154310601	-22.10697284634927	28345.375960935697	8.60773267741972	3344
135945	2001	135945	CENTILLIUM COMMUNICATIONS	2001	117.91401156171918	18.53399926794422	0.336	112.33822907580172	5.575782485917454	31764.418883155668	8.201764306717937	3344
135945	2002	135945	CENTILLIUM COMMUNICATIONS	2002	81.07824206379856	25.12327188940092	0.32	84.9934038773461	-3.9151618135475323	34059.6277129837	4.578605707668497	3344
135945	2003	135945	CENTILLIUM COMMUNICATIONS	2003	101.6106345786414	28.333881187445453	0.361	94.5284962803366	7.082138298304803	37331.59884548152	3.7032960986078254	3344
135945	2004	135945	CENTILLIUM COMMUNICATIONS	2004	60.069904683107204	31.874010404885773	0.34	77.23391896797722	-17.16401428487002	40407.10191055915	4.554279330578423	3344
135945	2005	135945	CENTILLIUM COMMUNICATIONS	2005	66.55563423995244	34.441302872653246	0.286	59.3131009520812	7.242533287871235	43090.198546961474	1.4467598717283858	3344
135945	2006	135945	CENTILLIUM COMMUNICATIONS	2006	58.614772851073106	35.4646747446811	0.26	56.60473181537567	2.0100410356974296	46689.000254203434	1.4585734010194442	3344
135945	2007	135945	CENTILLIUM COMMUNICATIONS	2007	37.09543018389106	34.19999291558925	0.245	45.38302274491979	-8.28759256102873	50649.58430392213	0.9332143146960967	3344
135966	2000	135966	SIRENZA MICRODEVICES INC	2000	22.863835824342605	6.444326973905522	0.122	18.269403807449933	4.5944320168926716	28345.375960935697	6.722736701313717	3344
135966	2001	135966	SIRENZA MICRODEVICES INC	2001	14.652483108357853	13.153389300178292	0.095	22.836572438162545	-8.184089329804694	31764.418883155668	3.838498077358064	3344
135966	2002	135966	SIRENZA MICRODEVICES INC	2002	15.995983625550322	14.216589861751151	0.121	14.24056769908087	1.755415926469452	34059.6277129837	0.8584885701878432	3344
135966	2003	135966	SIRENZA MICRODEVICES INC	2003	31.310215862433427	16.486630470512225	0.256	21.98423025326232	9.325985609171108	37331.59884548152	3.3478236944918285	3344
135966	2004	135966	SIRENZA MICRODEVICES INC	2004	51.71595734801218	24.20719294277313	0.292	31.781799454608393	19.934157893403793	40407.10191055915	2.988101823230187	3344
135966	2005	135966	SIRENZA MICRODEVICES INC	2005	56.108969146973706	27.462112644198147	0.252	39.028926132836745	17.080043014136965	43090.198546961474	1.4139511255516632	3344
135966	2006	135966	SIRENZA MICRODEVICES INC	2006	123.99498856084541	29.582781235733616	0.839	65.25651577877038	58.73847278207502	46689.000254203434	6.70217073094771	3344
137137	2000	137137	MANUFACTURERS SERVICES LTD	2000	1160.1181167310042	114.57221056249003	6.185	953.8190900392625	206.29902669174163	28345.375960935697	49.34087482855945	3344
137137	2001	137137	MANUFACTURERS SERVICES LTD	2001	1125.123822759732	169.58167139218605	5.052	923.9814095835121	201.14241317621995	31764.418883155668	16.74168740104049	3344
137137	2002	137137	MANUFACTURERS SERVICES LTD	2002	658.4977214798795	125.06346451300581	3.129	530.7202340310497	127.7774874488298	34059.6277129837	4.791279270451737	3344
137292	2002	137292	STRATOS INTERNATIONAL INC	2002	101.78033521279062	46.10625210245567	0.871	62.456563682706424	39.32377153008419	34059.6277129837	52.689596811010034	3344
137292	2003	137292	STRATOS INTERNATIONAL INC	2003	48.78978820277246	98.1336405529954	0.612	53.849675190048366	-5.059886987275899	37331.59884548152	25.06795795961041	3344
137292	2004	137292	STRATOS INTERNATIONAL INC	2004	43.59249284490109	112.12268909468054	0.487	40.43976884176045	3.1527240031406456	40407.10191055915	2.305881842536253	3344
137292	2005	137292	STRATOS INTERNATIONAL INC	2005	44.43307892045008	105.9341777878308	0.598	35.75101983721073	8.682059083239347	43090.198546961474	3.4586768550170923	3344
137292	2006	137292	STRATOS INTERNATIONAL INC	2006	73.04172567817844	105.44930875576037	0.554	54.012276210189924	19.029449467988524	46689.000254203434	1.0412449261370125	3344
137292	2007	137292	STRATOS INTERNATIONAL INC	2007	75.35746075033614	107.98212311980393	0.524	47.79251557676647	27.564945173569676	50649.58430392213	1.0387081067921773	3344
137292	2008	137292	STRATOS INTERNATIONAL INC	2008	91.19729389553177	111.07060888348859	0.524	58.454019823788535	32.74327407174324	53492.76274386406	1.1495623317138117	3344
137704	2002	137704	OMNIVISION TECHNOLOGIES INC	2002	41.482196647872094	3.775345622119816	0.104	34.06419402178111	7.418002626090985	34059.6277129837	2.887238472758855	3344
137704	2003	137704	OMNIVISION TECHNOLOGIES INC	2003	37.82104963616407	6.762672811059908	0.119	36.17870319931704	1.6423464368470262	37331.59884548152	3.144224949100314	3344
137704	2004	137704	OMNIVISION TECHNOLOGIES INC	2004	92.02259238309117	9.891978282307335	0.176	67.84677028544412	24.175822097647046	40407.10191055915	7.746287920693284	3344
137704	2005	137704	OMNIVISION TECHNOLOGIES INC	2005	278.1257376662208	17.92807057226872	0.308	187.90586198756785	90.21987567865294	43090.198546961474	10.708351413421953	3344
137704	2006	137704	OMNIVISION TECHNOLOGIES INC	2006	352.30961978429025	28.916923693616454	0.871	217.5110605730472	134.79855921124303	46689.000254203434	1.5395475827130505	3344
137704	2007	137704	OMNIVISION TECHNOLOGIES INC	2007	465.8125485294396	29.39525669949926	1.644	271.01498399712136	194.79756453231823	50649.58430392213	22.98040249939138	3344
137704	2008	137704	OMNIVISION TECHNOLOGIES INC	2008	519.335077092511	53.22531141850202	2.064	367.4937067337948	151.84137035871618	53492.76274386406	82.2548113704333	3344
137704	2009	137704	OMNIVISION TECHNOLOGIES INC	2009	799.628	81.86385956170129	1.882	618.059014	181.568986	54873.0	30.657	3344
137704	2010	137704	OMNIVISION TECHNOLOGIES INC	2010	513.1972403746939	113.60895009289894	1.328	446.5701661035467	66.62707427114732	58192.89052542133	31.808715392587473	3344
137704	2011	137704	OMNIVISION TECHNOLOGIES INC	2011	620.7506768651108	151.07	1.45	502.3116359031902	118.43904096192061	60953.890816253	13.069038870624638	3344
137704	2012	137704	OMNIVISION TECHNOLOGIES INC	2012	983.7960153461629	169.021	1.465	741.9832344198389	241.81278092632397	62223.95935118233	9.784908488856418	3344
137704	2013	137704	OMNIVISION TECHNOLOGIES INC	2013	920.9565235232566	176.21181463751665	1.796	712.0661154311742	208.89040809208237	62682.861773938734	22.699628336524384	3344
137704	2014	137704	OMNIVISION TECHNOLOGIES INC	2014	1437.7919385639736	221.1459310072546	2.057	1222.5803621212585	215.21157644271517	64311.75515456021	32.60564550371998	3344
137874	2000	137874	SMTC CORP	2000	516.5218252004355	60.973617184871934	5.0	346.819756507968	169.70206869246755	28345.375960935697	29.10352175736486	3344
137874	2001	137874	SMTC CORP	2001	452.54890074958973	98.92553103562278	2.6	376.7003267442376	75.84857400535212	31764.418883155668	21.622935987333182	3344
137874	2002	137874	SMTC CORP	2002	439.85788213485756	94.04377880184332	1.6	372.8924075075307	66.9654746273268	34059.6277129837	3.1043659321448853	3344
137874	2003	137874	SMTC CORP	2003	248.8889792267978	76.32250093513031	0.927	204.77163136712872	44.117347859669074	37331.59884548152	0.18378913773179995	3344
137874	2004	137874	SMTC CORP	2004	206.50248634410326	65.66387695091609	0.921	162.46761758423597	44.03486875986728	40407.10191055915	0.4479441208689899	3344
137874	2005	137874	SMTC CORP	2005	200.00349708430596	70.2651236072226	1.35	134.04284802545877	65.96064905884718	43090.198546961474	2.629991427392128	3344
137874	2006	137874	SMTC CORP	2006	238.57173984094126	72.07603686635944	1.3	163.38916730217525	75.18257253876601	46689.000254203434	2.2641626958173724	3344
137874	2007	137874	SMTC CORP	2007	242.79681078726588	75.9274193548387	1.5	154.98787947654492	87.80893131072096	50649.58430392213	1.9414915199220968	3344
137874	2008	137874	SMTC CORP	2008	238.58755506607926	81.19679312339863	1.0	178.7179436752674	59.86961139081185	53492.76274386406	1.3204566455035918	3344
137874	2009	137874	SMTC CORP	2009	179.509	79.27699553077994	1.0	116.96799999999999	62.541	54873.0	1.042	3344
137874	2010	137874	SMTC CORP	2010	265.6240516316993	68.75069037887992	1.5	164.06417545066458	101.55987618103468	58192.89052542133	1.193307999802596	3344
137874	2011	137874	SMTC CORP	2011	226.84091868353596	73.01615168539325	1.875	102.97537549285046	123.86554319068551	60953.890816253	0.8818410365499904	3344
137874	2012	137874	SMTC CORP	2012	304.76841899550516	76.40050013484027	2.3	148.92690001337132	155.84151898213386	62223.95935118233	6.010607512547795	3344
137874	2013	137874	SMTC CORP	2013	277.6872730257084	85.24234474980999	1.8	164.86838055766432	112.81889246804408	62682.861773938734	2.4083042384652926	3344
137874	2014	137874	SMTC CORP	2014	233.4252422822013	57.75806451612903	1.37	140.16000326787372	93.26523901432759	64311.75515456021	1.8193734192404971	3344
138346	2001	138346	VIRAGE LOGIC CORP	2001	23.480491446989074	7.176267281105991	0.202	17.282893978148056	6.197597468841017	31764.418883155668	3.780818819271658	3344
138346	2002	138346	VIRAGE LOGIC CORP	2002	35.23055534100564	10.849778402457408	0.284	20.44523982389743	14.78531551710821	34059.6277129837	5.1776548007438015	3344
138346	2003	138346	VIRAGE LOGIC CORP	2003	33.05581527704378	16.272400621153214	0.3	23.44339200780519	9.612423269238587	37331.59884548152	4.760909040884829	3344
138346	2004	138346	VIRAGE LOGIC CORP	2004	44.74828404265198	20.733996833295635	0.355	25.673377122257207	19.074906920394774	40407.10191055915	1.1323333224872287	3344
138346	2005	138346	VIRAGE LOGIC CORP	2005	46.67645850272336	21.90907034607555	0.384	31.306591129645657	15.369867373077701	43090.198546961474	3.3539005365817522	3344
138346	2006	138346	VIRAGE LOGIC CORP	2006	53.83937974361768	25.875367563899573	0.318	40.571970439771945	13.267409303845733	46689.000254203434	1.4284676155179752	3344
138346	2007	138346	VIRAGE LOGIC CORP	2007	44.05715584341799	27.834011538941095	0.417	31.927245611044828	12.129910232373161	50649.58430392213	0.2890935648786821	3344
138346	2008	138346	VIRAGE LOGIC CORP	2008	58.34054436752674	29.467741935483872	0.412	36.80302076777847	21.537523599748265	53492.76274386406	1.3115145011773823	3344
138346	2009	138346	VIRAGE LOGIC CORP	2009	47.443	31.92235485813468	0.637	25.489898999999994	21.953101000000004	54873.0	3.122	3344
138487	2002	138487	H POWER CORP	2002	2.813779253881208	4.375804375804376	0.183	16.954699158106127	-14.140919904224917	34059.6277129837	3.2034651315569707	3344
138487	2003	138487	H POWER CORP	2003	2.0943940810602055	6.783410138248848	0.183	18.231937883653806	-16.1375438025936	37331.59884548152	7.047818191823034	3344
138602	2001	138602	ADVANCED POWER TECHNOL INC	2001	27.24470334284489	15.922403476727341	0.197	19.57516374173899	7.6695396011059005	31764.418883155668	2.64080524768152	3344
138602	2002	138602	ADVANCED POWER TECHNOL INC	2002	33.54058855333282	17.99508426966292	0.278	24.40876959913493	9.131818954197884	34059.6277129837	2.9495930251979203	3344
138602	2003	138602	ADVANCED POWER TECHNOL INC	2003	39.751209398756046	27.0346232679161	0.276	27.899657709662993	11.851551689093052	37331.59884548152	5.313376987839103	3344
138602	2004	138602	ADVANCED POWER TECHNOL INC	2004	57.27202883990307	30.013106159895152	0.277	39.295636867122006	17.97639197278107	40407.10191055915	4.002212605342791	3344
138602	2005	138602	ADVANCED POWER TECHNOL INC	2005	56.80663746601271	32.135610895118056	0.286	39.989961619499745	16.816675846512968	43090.198546961474	2.2119445003016285	3344
138603	2000	138603	CHIPPAC INC	2000	326.2469893430994	519.0925046332094	6.753	63.97448414662311	262.2725051964763	28345.375960935697	105.61191526019293	3344
138603	2001	138603	CHIPPAC INC	2001	242.98904445791504	694.873399855174	5.445	36.32242337773701	206.66662108017806	31764.418883155668	52.467767473422306	3344
138603	2002	138603	CHIPPAC INC	2002	280.8882366571407	639.6246816281417	5.845	30.61561365567313	250.27262300146754	34059.6277129837	87.86424523154695	3344
138603	2003	138603	CHIPPAC INC	2003	348.94833123297695	731.0322456629343	6.319	43.79836253506245	305.1499686979145	37331.59884548152	143.7902382655588	3344
138610	2002	138610	PEMSTAR INC	2002	490.69823125048276	56.39861751152074	4.215	326.4378968100719	164.26033444041084	34059.6277129837	47.36941731897694	3344
138610	2003	138610	PEMSTAR INC	2003	534.5688849140209	108.49778402457409	3.761	399.9926208382455	134.5762640757754	37331.59884548152	41.743245474054916	3344
138610	2004	138610	PEMSTAR INC	2004	564.1130632265907	155.6650079167609	3.522	421.8693238326002	142.24373939399052	40407.10191055915	13.617284352324862	3344
138610	2005	138610	PEMSTAR INC	2005	585.2772750719088	165.52795376855326	3.678	411.25747632911055	174.01979874279826	43090.198546961474	23.0137479229947	3344
138610	2006	138610	PEMSTAR INC	2006	626.3536332933871	186.3120622654745	3.346	470.7423266877293	155.61130660565783	46689.000254203434	11.324966001224995	3344
138610	2007	138610	PEMSTAR INC	2007	824.7807889703237	190.68508226489848	2.356	691.1159555328296	133.6648334374941	50649.58430392213	5.199626714274122	3344
138612	2002	138612	TVIA INC	2002	10.383872711825134	2.603643139081615	0.275	7.97429906542056	2.4095736464045747	34059.6277129837	2.438508390027726	3344
138612	2003	138612	TVIA INC	2003	9.626407577543802	4.213321159113845	0.382	7.5548501971624855	2.071557380381316	37331.59884548152	2.269300610796236	3344
138612	2004	138612	TVIA INC	2004	1.884387109846598	6.4158986175115205	0.277	0.08147357045767023	1.8029135393889277	40407.10191055915	0.39696742914782157	3344
138612	2005	138612	TVIA INC	2005	2.018691915615356	7.866998416647818	0.141	0.7033799319817104	1.3153119836336455	43090.198546961474	0.09736789187930615	3344
138612	2006	138612	TVIA INC	2006	2.9787195409812255	6.307831063701856	0.151	2.182085012891746	0.7966345280894791	46689.000254203434	0.5221796588703064	3344
138612	2007	138612	TVIA INC	2007	5.3027290116091885	6.344577119903153	0.205	3.7637586879533376	1.5389703236558507	50649.58430392213	0.48892315182991153	3344
139804	2002	139804	TTM TECHNOLOGIES INC	2002	68.73329728894726	79.60280070371815	1.39	15.730416312659312	53.00288097628794	34059.6277129837	8.544800632453319	3344
139804	2003	139804	TTM TECHNOLOGIES INC	2003	146.6051465506728	82.68592090497943	1.541	72.943976584414	73.66116996625878	37331.59884548152	7.223903593242723	3344
139804	2004	139804	TTM TECHNOLOGIES INC	2004	203.17103852355905	86.84129988778437	1.733	89.56316918115276	113.60786934240629	40407.10191055915	18.98285230859337	3344
139804	2005	139804	TTM TECHNOLOGIES INC	2005	210.00778101258078	105.23446266846514	1.705	104.14724910605781	105.86053190652295	43090.198546961474	8.42655603416343	3344
139804	2006	139804	TTM TECHNOLOGIES INC	2006	335.2906997857428	110.85614114453745	4.009	85.18643733885312	250.1042624468897	46689.000254203434	14.480882826206567	3344
139804	2007	139804	TTM TECHNOLOGIES INC	2007	633.9204211881901	230.13951831108244	3.609	365.34117285002753	268.57924833816253	50649.58430392213	14.241661932970866	3344
139804	2008	139804	TTM TECHNOLOGIES INC	2008	669.6241740088105	219.86683541517638	3.585	384.44579924480803	285.17837476400246	53492.76274386406	17.561377885083512	3344
139804	2009	139804	TTM TECHNOLOGIES INC	2009	582.476	234.10449137192379	3.037	356.415699	226.06030099999998	54873.0	11.507	3344
139804	2011	139804	TTM TECHNOLOGIES INC	2011	1470.7161902016696	909.6047837055032	16.278	229.84035248458386	1240.875837717086	60953.890816253	138.02939470121834	3344
139804	2013	139804	TTM TECHNOLOGIES INC	2013	1403.614148833583	1099.9575581108425	16.29	211.30246824924578	1192.3116805843372	62682.861773938734	96.99572023876563	3344
139804	2014	139804	TTM TECHNOLOGIES INC	2014	1353.8361774046955	1139.904258994226	16.857	108.27851270896512	1245.5576646957304	64311.75515456021	101.19076190300368	3344
140759	2001	140759	IXIA	2001	57.03756819492289	6.168160296600664	0.204	38.8406670904978	18.19690110442509	31764.418883155668	6.862700746437457	3344
140759	2002	140759	IXIA	2002	52.20823356762184	13.066820276497696	0.233	36.7385486985402	15.469684869081638	34059.6277129837	5.246690198087052	3344
140759	2003	140759	IXIA	2003	67.91576893369648	18.191401335252714	0.287	44.23278019431683	23.682988739379653	37331.59884548152	4.658559401309635	3344
140759	2004	140759	IXIA	2004	98.75978285646744	22.9382492648722	0.403	56.83049549587578	41.92928736059165	40407.10191055915	9.443703293961974	3344
140759	2005	140759	IXIA	2005	139.30023343037743	32.425480742464565	0.64	67.4826413477763	71.81759208260112	43090.198546961474	14.177611734947666	3344
140759	2006	140759	IXIA	2006	163.5363329338708	44.61783965223134	0.75	99.6656770890075	63.870655844863286	46689.000254203434	12.802225751866041	3344
140759	2007	140759	IXIA	2007	164.8779425411435	55.96373062614562	0.756	108.65889816866468	56.21904437247882	50649.58430392213	11.088006167329382	3344
140759	2008	140759	IXIA	2008	172.93403870358713	63.267962788531754	0.769	117.06202800503462	55.87201069855252	53492.76274386406	8.485101393980942	3344
140759	2009	140759	IXIA	2009	177.994	67.1774268896571	1.073	113.91927100000001	64.07472899999999	54873.0	8.025	3344
140759	2010	140759	IXIA	2010	280.0240759099278	74.60947009656739	1.1	174.47184737087017	105.55222853905761	58192.89052542133	14.664166214282188	3344
140759	2011	140759	IXIA	2011	317.4378982694901	85.93201983168898	1.3	172.79774343981305	144.64015482967707	60953.890816253	14.763101914523304	3344
140759	2012	140759	IXIA	2012	425.24299805601555	98.884	1.71	227.91504067967455	197.327957376341	62223.95935118233	16.81831551182671	3344
140759	2013	140759	IXIA	2013	479.3450829930856	97.83546365296353	1.846	282.3044256139847	197.0406573791009	62682.861773938734	11.385478845215303	3344
140759	2014	140759	IXIA	2014	474.30940637031136	116.3856120672984	1.755	311.8992677920407	162.41013857827068	64311.75515456021	7.442723429394281	3344
140904	2001	140904	EVERGREEN SOLAR INC	2001	1.83183760367846	10.807958074057709	0.145	7.071939175303459	-5.240101571624999	31764.418883155668	10.608459624519341	3344
